=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.05 13:55:35 =~=~=~=~=~=~=~=~=~=~=~=
Leader Boot Complete
Waiting for start command... Starting...
507, 107752, 543, 317, 131.2953643798
508, 107956, 543, 323, 125.4354782104
509, 108159, 549, 323, 127.4481735229
510, 108363, 543, 317, 131.2953643798
511, 108565, 543, 324, 124.4799346923
512, 108769, 548, 317, 132.9756622314
513, 108973, 543, 323, 125.4354782104
514, 109176, 548, 323, 127.1157760620
515, 109379, 549, 317, 133.3080596923
516, 109583, 542, 323, 125.0956954956
517, 109786, 548, 323, 127.1157760620
518, 109990, 542, 317, 130.9555816650
519, 110193, 543, 323, 125.4354782104
520, 110396, 549, 323, 127.4481735229
521, 110600, 543, 323, 125.4354782104
522, 110803, 548, 323, 127.1157760620
523, 111007, 549, 317, 133.3080596923
524, 111210, 542, 323, 125.0956954956
525, 111413, 549, 323, 127.4481735229
526, 111617, 543, 317, 131.2953643798
527, 111821, 543, 323, 125.4354782104
528, 112023, 549, 323, 127.4481735229
529, 112227, 542, 317, 130.9555816650
530, 112430, 543, 323, 125.4354782104
531, 112634, 549, 317, 133.3080596923
532, 112838, 543, 329, 119.7893066406
533, 113040, 549, 323, 127.4481735229
534, 113244, 549, 317, 133.3080596923
535, 113448, 543, 323, 125.4354782104
536, 113651, 549, 323, 127.4481735229
537, 113854, 542, 317, 130.9555816650
538, 114058, 543, 323, 125.4354782104
539, 114261, 573, 323, 135.0774688720
540, 114465, 543, 323, 125.4354782104
541, 114667, 549, 323, 127.4481735229
542, 114871, 549, 317, 133.3080596923
543, 115075, 543, 323, 125.4354782104
544, 115278, 549, 329, 121.8020019531
545, 115481, 543, 317, 131.2953643798
546, 115685, 543, 323, 125.4354782104
547, 115888, 548, 323, 127.1157760620
548, 116092, 542, 317, 130.9555816650
549, 116295, 543, 323, 125.4354782104
550, 116498, 549, 317, 133.3080596923
551, 116702, 543, 323, 125.4354782104
552, 116905, 549, 323, 127.4481735229
553, 117109, 548, 317, 132.9756622314
554, 117312, 543, 323, 125.4354782104
555, 117515, 549, 323, 127.4481735229
556, 117719, 543, 323, 125.4354782104
557, 117923, 543, 323, 125.4354782104
558, 118125, 570, 323, 134.1589355468
559, 118329, 543, 323, 125.4354782104
560, 118532, 542, 323, 125.0956954956
561, 118736, 549, 317, 133.3080596923
562, 118940, 542, 323, 125.0956954956
563, 119142, 549, 323, 127.4481735229
564, 119346, 546, 317, 132.3072509765
565, 119550, 542, 323, 125.0956954956
566, 119753, 549, 323, 127.4481735229
567, 119956, 543, 317, 131.2953643798
568, 120159, 542, 323, 125.0956954956
569, 120363, 548, 322, 128.0772552490
570, 120567, 543, 322, 126.3969497680
571, 120769, 549, 323, 127.4481735229
572, 120973, 549, 317, 133.3080596923
573, 121177, 543, 323, 125.4354782104
574, 121380, 549, 323, 127.4481735229
575, 121584, 542, 317, 130.9555816650
576, 121787, 543, 323, 125.4354782104
577, 121990, 549, 323, 127.4481735229
578, 122194, 542, 317, 130.9555816650
579, 122397, 542, 323, 125.0956954956
580, 122600, 548, 317, 132.9756622314
581, 122804, 542, 323, 125.0956954956
582, 123007, 548, 322, 128.0772552490
583, 123211, 549, 317, 133.3080596923
584, 123414, 542, 322, 126.0571670532
585, 123617, 549, 323, 127.4481735229
586, 123821, 543, 317, 131.2953643798
587, 124024, 543, 323, 125.4354782104
588, 124227, 548, 323, 127.1157760620
589, 124431, 542, 344, 106.1958389282
590, 124634, 543, 323, 125.4354782104
591, 124838, 549, 317, 133.3080596923
592, 125042, 542, 323, 125.0956954956
593, 125244, 549, 323, 127.4481735229
594, 125448, 548, 317, 132.9756622314
595, 125652, 542, 323, 125.0956954956
596, 125855, 549, 323, 127.4481735229
597, 126058, 543, 317, 131.2953643798
598, 126262, 543, 323, 125.4354782104
599, 126465, 548, 323, 127.1157760620
600, 126669, 542, 323, 125.0956954956
601, 126871, 548, 323, 127.1157760620
602, 127075, 548, 317, 132.9756622314
603, 127279, 543, 323, 125.4354782104
604, 127482, 549, 323, 127.4481735229
605, 127686, 543, 323, 125.4354782104
606, 127889, 543, 323, 125.4354782104
607, 128092, 549, 323, 127.4481735229
608, 128296, 543, 317, 131.2953643798
609, 128499, 543, 323, 125.4354782104
610, 128702, 549, 317, 133.3080596923
611, 128906, 542, 323, 125.0956954956
612, 129109, 549, 323, 127.4481735229
613, 129313, 573, 317, 140.9373626708
614, 129516, 543, 323, 125.4354782104
615, 129719, 548, 323, 127.1157760620
616, 129923, 567, 317, 139.0905761718
617, 130127, 542, 323, 125.0956954956
618, 130329, 549, 323, 127.4481735229
619, 130533, 543, 323, 125.4354782104
620, 130736, 567, 324, 132.2751464843
621, 130940, 549, 317, 133.3080596923
622, 131144, 564, 323, 132.2925720214
623, 131346, 549, 323, 127.4481735229
624, 131550, 549, 317, 133.3080596923
625, 131754, 542, 323, 125.0956954956
626, 131957, 549, 322, 128.4096527099
627, 132160, 543, 317, 131.2953643798
628, 132363, 567, 322, 134.1921691894
629, 132567, 549, 317, 133.3080596923
630, 132771, 543, 323, 125.4354782104
631, 132973, 549, 323, 127.4481735229
632, 133177, 548, 316, 133.9739532470
633, 133381, 543, 323, 125.4354782104
634, 133584, 548, 323, 127.1157760620
635, 133788, 542, 317, 130.9555816650
636, 133991, 543, 323, 125.4354782104
637, 134194, 548, 323, 127.1157760620
638, 134398, 543, 323, 125.4354782104
639, 134601, 549, 323, 127.4481735229
640, 134804, 549, 317, 133.3080596923
641, 135008, 542, 323, 125.0956954956
642, 135211, 549, 323, 127.4481735229
643, 135415, 543, 317, 131.2953643798
644, 135618, 543, 317, 131.2953643798
645, 135821, 548, 323, 127.1157760620
646, 136025, 543, 317, 131.2953643798
647, 136228, 542, 323, 125.0956954956
648, 136432, 549, 317, 133.3080596923
649, 136635, 543, 323, 125.4354782104
650, 136838, 549, 323, 127.4481735229
651, 137042, 549, 317, 133.3080596923
652, 137246, 542, 323, 125.0956954956
653, 137448, 549, 324, 126.4926300048
654, 137652, 543, 317, 131.2953643798
655, 137855, 543, 323, 125.4354782104
656, 138059, 549, 323, 127.4481735229
657, 138262, 543, 323, 125.4354782104
658, 138465, 548, 323, 127.1157760620
659, 138669, 549, 317, 133.3080596923
660, 138873, 542, 323, 125.0956954956
661, 139075, 548, 323, 127.1157760620
662, 139279, 543, 317, 131.2953643798
663, 139483, 543, 323, 125.4354782104
664, 139686, 548, 323, 127.1157760620
665, 139890, 542, 317, 130.9555816650
666, 140092, 542, 323, 125.0956954956
667, 140296, 549, 317, 133.3080596923
668, 140500, 542, 323, 125.0956954956
669, 140703, 549, 323, 127.4481735229
670, 140906, 549, 317, 133.3080596923
671, 141110, 543, 323, 125.4354782104
672, 141313, 549, 323, 127.4481735229
673, 141517, 542, 317, 130.9555816650
